"Tr_year_binned","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","Diagnosed_noART.total","Diagnosed_noART.m","Diagnosed_noART.f","Onart.under6mo.firstinit.under200.total","Onart.under6mo.firstinit.under200.m","Onart.under6mo.firstinit.under200.f","Onart.under6mo.firstinit.over200.total","Onart.under6mo.firstinit.over200.m","Onart.under6mo.firstinit.over200.f","OnART.afterInterrupt.under6mo.under200.total","OnART.afterInterrupt.under6mo.under200.m","OnART.afterInterrupt.under6mo.under200.f","OnART.afterInterrupt.under6mo.over200.total","OnART.afterInterrupt.under6mo.over200.m","OnART.afterInterrupt.under6mo.over200.f","OnART.VL.Supp.total","OnART.VL.Supp.m","OnART.VL.Supp.f","OnART.VL.NoSupp.total","OnART.VL.NoSupp.m","OnART.VL.NoSupp.f","OnART.under6mo.VL.Supp.total","OnART.under6mo.VL.Supp.m","OnART.under6mo.VL.Supp.f","OnART.under6mo.VL.NoSupp.total","OnART.under6mo.VL.NoSupp.m","OnART.under6mo.VL.NoSupp.f","OnART.over6mo.VL.Supp.total","OnART.over6mo.VL.Supp.m","OnART.over6mo.VL.Supp.f","OnART.over6mo.VL.NoSupp.total","OnART.over6mo.VL.NoSupp.m","OnART.over6mo.VL.NoSupp.f","DropOut.total","DropOut.m","DropOut.f","DropOut.first.total","DropOut.first.m","DropOut.first.f","DropOut.subseq.under6mo.total","DropOut.subseq.under6mo.m","DropOut.subseq.under6mo.f","DropOut.subseq.over6mo.total","DropOut.subseq.over6mo.m","DropOut.subseq.over6mo.f"
2010,15,24126.154450883296,6893.08392263176,17233.070528251537,969.9264258638053,443.7971453443195,526.1292805194859,2878.8360027471576,427.5982741022126,2451.237728644945,269.24816464151206,46.321547939503745,222.9266167020083,47.90490668489907,7.417516463595217,40.48739022130385,17.95170812470004,0.40246673655627546,17.549241388143766,10.815812760473552,1.554870317011224,9.260942443462328,5.850983881684294,0,5.850983881684294,100.61703451763071,14.005395426744979,86.61163909088573,8.749307349359192,1.2178604718908677,7.531446877468324,75.9215385356164,8.6248652357897,67.29667329982671,6.6018729161405565,0.7499882813730173,5.851884634767539,24.695495982014304,5.3805301909552785,19.314965791059027,2.1474344332186353,0.46787219051785034,1.6795622427007848,21.84281373494626,3.489908645280276,18.352905089665985,21.058192619514212,3.489908645280276,17.568283974233935,0.39292942874081366,0,0.39292942874081366,0.39169168669123505,0,0.39169168669123505
2011,15,24347.530986620906,7247.126771116786,17100.40421550412,938.8539360348892,442.9227254869213,495.9312105479679,2728.4482990282495,397.04757270268976,2331.40072632556,204.80223078808635,33.266586973094824,171.53564381499152,52.15573341346997,9.76838448550938,42.38734892796059,16.761946331654052,0.7989248239468053,15.963021507707246,15.187906078232597,2.7294748133035442,12.458431264929054,3.9331798580995843,0,3.9331798580995843,112.39249117629298,20.76332282334618,91.6291683529468,9.773260102286345,1.8055063324648852,7.967753769821461,80.99566442693971,12.23304139293895,68.76262303400075,7.043101254516496,1.0637427298207784,5.9793585246957175,31.396826749353277,8.530281430407229,22.86654531894605,2.73015884776985,0.7417636026441069,1.9883952451257432,15.199434899000025,1.1733675150935026,14.026067383906522,13.644497462203148,1.1733675150935026,12.471129947109645,0.77714992448509,0,0.77714992448509,0.777787512311787,0,0.777787512311787
2012,15,24897.053831522626,7827.448298394032,17069.605533128593,877.9759679487789,421.9890438538032,455.9869240949757,2626.7234295760722,400.8097273987784,2225.913702177294,182.85424086865322,31.674302012958996,151.17993885569422,50.939884829481116,10.552770841670746,40.387113987810366,17.131345909037815,0.3846911792889332,16.746654729748883,16.429075882328938,3.1183991813850795,13.310676700943858,6.211199654100656,0,6.211199654100656,120.77917349982475,23.37068681814113,97.40848668168361,10.502536826071717,2.032233636360098,8.470303189711618,83.45458577295265,12.931392306157178,70.52319346679548,7.256920501995882,1.1244688961875806,6.132451605808301,37.324587726872096,10.439294511983952,26.885293214888144,3.2456163240758342,0.9077647401725175,2.337851583903317,15.590405626105744,3.8623587025411252,11.728046923564618,14.43965580453058,3.8623587025411252,10.577297101989455,0.7654742745502112,0,0.7654742745502112,0.385275547024952,0,0.385275547024952
2013,15,25536.13670888026,8505.060636995722,17031.076071884538,858.1181827680895,431.38755691746604,426.7306258506234,2456.5499960600005,359.54059319027414,2097.0094028697263,148.67116541588797,24.993863341154857,123.67730207473312,55.26218031899986,14.740567466942274,40.521612852057586,15.503932891717179,1.9693126380051886,13.53462025371199,19.087609081348315,4.6772081369490515,14.410400944399266,3.9238138052412634,0,3.9238138052412634,126.2224362337567,32.66760222441818,93.55483400933852,10.97586402032667,2.8406610629928855,8.135202957333783,86.27533320952209,19.676121182544794,66.5992120269773,7.50220288778453,1.7109670593517212,5.791235828432809,39.9471030242346,12.991481041873387,26.955621982361215,3.4736611325421394,1.129694003641164,2.3439671289009754,24.988814168101563,5.463024816601536,19.525789351500027,19.193635861137977,3.9311947790544877,15.262441082083491,0.7490368136846852,0.36982737001689764,0.3792094436677876,5.046141493278899,1.1620026675301507,3.8841388257487486
2014,15,26304.75888800658,9223.653522096107,17081.105365910476,844.9493147453076,427.1745949113694,417.7747198339381,2309.6348236957156,379.13869996498363,1930.4961237307318,134.62938642886192,24.877967690652138,109.7514187382098,52.97633453991668,10.95572946637501,42.02060507354167,15.912559621870978,0,15.912559621870978,18.198709821176507,3.862019626505468,14.33669019467104,5.857200948457923,0,5.857200948457923,135.3007184398143,30.150552797231132,105.15016564258315,11.765279864331676,2.621787199759229,9.143492664572447,85.50922053690832,13.63232916545004,71.87689137145829,7.435584394513767,1.1854199274304382,6.250164467083328,49.79149790290596,16.518223631781094,33.27327427112486,4.329695469817909,1.4363672723287908,2.8933281974891183,22.653415149375864,8.988219726003843,13.665195423372023,19.534221516836574,7.804470574370452,11.729750942466122,1.5744439353902897,0.7789775302998416,0.795466405090448,1.5447496971490011,0.40477162133354844,1.1399780758154527
2015,15,27440.689950145592,9980.728465749178,17459.961484396415,808.0931476888521,437.35962310172806,370.7335245871241,2127.5004537998307,334.3299555135328,1793.1704982862982,109.68095073673881,23.09301924641444,86.58793149032437,51.59453065595083,18.732837086232838,32.86169356971799,14.33366497214281,0.7551515933970024,13.578513378745807,24.427909795348917,7.333807818198057,17.09410197715086,4.243291852227168,0,4.243291852227168,137.30543341816323,41.96146878727148,95.34396463089175,11.939602905927236,3.6488233728062154,8.29077953312102,87.03144549361615,24.676052778001665,62.355392715614485,7.567951782053578,2.145743719826232,5.422208062227346,50.27398792454707,17.285416009269813,32.98857191527726,4.371651123873659,1.5030796529799837,2.8685714708936745,28.734042270107164,6.609695633171312,22.124346636935854,20.97974397322104,5.052567625562401,15.927176347658639,1.9433087257252981,0,1.9433087257252981,5.810989571160827,1.5571280076089118,4.253861563551916
2016,15,28641.847161049493,10745.653686703923,17896.19347434557,806.9698776523448,431.8173757561002,375.1525018962447,1968.8407502910989,333.5138404524837,1635.3269098386152,96.31266796203629,17.14975429570749,79.16291366632879,41.950307863439264,16.670488833067566,25.2798190303717,10.501470170439008,1.1770284937874975,9.32444167665151,23.41819317617582,10.51541803339056,12.90277514278526,3.524857650761373,0,3.524857650761373,126.77071669904699,44.02165020155771,82.74906649748927,11.023540582525824,3.827969582744149,7.195570999781675,73.04324255195023,26.093900531425973,46.949342020524256,6.351586308865238,2.26903482881965,4.082551480045588,53.72747414709674,17.927749670131742,35.799724476965004,4.671954273660586,1.558934753924499,3.1130195197360875,28.91194580016875,10.152846329161443,18.759099471007303,20.715165373856713,8.225349131409825,12.48981624244689,1.572398772678474,0.7705950173617765,0.8018037553166976,6.6243816536335585,1.1569021803898427,5.467479473243715
2017,15,27459.51302517357,10357.177708204992,17102.33531696858,748.6914984382399,380.6909282908224,368.0005701474176,1896.4215691093762,325.3570132853862,1571.0645558239898,93.32652931351294,22.491284036562583,70.83524527695036,44.59750797487827,15.217930101253065,29.379577873625205,9.78039377284107,0.3879348205411375,9.392458952299933,22.531158516661606,12.048797591681964,10.48236092497964,3.514799268794886,0.397878487206497,3.116920781588389,134.51391968580458,43.68145613234145,90.83246355346314,11.696862581374312,3.7983874897688215,7.898475091605491,73.98995077052177,25.808337720628053,48.18161304989371,6.433908762654067,2.244203280054613,4.189705482599453,60.52396891528283,17.873118411713396,42.65085050356943,5.262953818720246,1.5541842097142085,3.708769609006037,29.60425705969909,9.325262497422067,20.278994562277024,20.267362619399073,5.84850852334127,14.418854096057803,3.903705630469738,1.5415153615003514,2.3621902689693868,5.43318880983028,1.9352386125804462,3.4979501972498332
2018,15,25685.379024620106,9656.699247820525,16028.679776799581,637.396300753482,341.4827773947765,295.9135233587055,1786.1596674279222,279.7082558759987,1506.4514115519235,75.55926728703182,16.3436681678144,59.21559911921742,41.82297281906464,14.105771760807176,27.717201058257462,13.230134891922962,0.7620032149400764,12.468131676982885,26.44300901464805,10.507822213809169,15.935186800838881,4.2616977760135715,0,4.2616977760135715,137.61487168459408,46.50085232772222,91.11401935687185,11.966510581269048,4.043552376323671,7.9229582049453775,78.89718934151729,23.345549414391908,55.55163992712538,6.860625160131938,2.0300477751645136,4.830577384967424,58.71768234307678,23.15530291333031,35.562379429746464,5.105885421137111,2.0135046011591573,3.0923808199779534,26.44716974502301,12.103052049985235,14.344117695037776,19.493581400780737,8.22105015547861,11.272531245302126,2.293152525830083,1.919660364620533,0.3734921612095501,4.660435818412191,1.9623415298860927,2.698094288526099
2019,15,23704.36524617364,8867.702840079372,14836.662406094265,604.9315525767671,310.6265512404524,294.3050013363147,1629.3176174053797,261.0252070668268,1368.292410338553,70.76789862148694,15.182205986249834,55.58569263523711,41.285803438029284,13.586585616230701,27.69921782179858,15.620780654756867,0,15.620780654756867,21.744332517878554,9.366219521243236,12.37811299663532,4.762786963491715,0.3888430514121886,4.373943912079527,130.4867584096007,41.92304753146989,88.56371087813079,11.346674644313103,3.64548239404086,7.701192250272243,76.74060728822391,21.474316333775235,55.26629095444867,6.673096285932513,1.8673318551108902,4.805764430821624,53.746151121376776,20.448731197694652,33.29741992368213,4.673578358380589,1.7781505389299699,2.8954278194506196,21.86275881933225,6.26001957430351,15.60273924502874,14.802458889480459,4.318636856652978,10.483822032827481,1.5611342462733921,1.1614289773662594,0.39970526890713276,5.4991656835784,0.7799537402842731,4.719211943294127
2020,15,21321.283303796343,7896.70394243385,13424.579361362494,522.387347804324,264.9237816085701,257.46356619575397,1497.6484761384042,252.65929916660713,1244.9891769717972,64.8843346191459,14.711004115271777,50.17333050387412,33.087750845908516,11.648405981754012,21.439344864154506,12.144425961490127,1.5894204573951576,10.555005504094968,19.417596419665124,7.7374408577515,11.680155561913622,5.083475637845145,0.3855250230475438,4.6979506147976,105.64141747949034,35.361902842696466,70.27951463679388,9.186210215607854,3.0749480732779535,6.111262142329902,64.1545889557162,19.65192893435236,44.502660021363845,5.578659909192713,1.708863385595857,3.8697965235968557,41.486828523774136,15.709973908344107,25.77685461543003,3.607550306415142,1.3660846876820962,2.241465618733046,19.96587007324399,9.362555115631777,10.603314957612215,14.850926889066633,7.015922231559129,7.835004657507505,1.181421295947727,0.783938998918024,0.397482297029703,3.93352188822963,1.5626938851546237,2.3708280030750064
2021,15,18958.395153796566,6902.234920368693,12056.160233427872,437.6352807933105,238.88696890132601,198.7483118919845,1383.545601749347,213.04276322231658,1170.5028385270305,55.73190306925866,9.347937243178617,46.38396582608004,29.939305148717445,6.185397697080764,23.75390745163668,10.543745553139166,0,10.543745553139166,24.480072195203416,10.853543568384303,13.626528626819113,4.689031080775171,0.37290139648940296,4.316129684285769,103.14564799526563,31.72355020491068,71.42209779035495,8.96918678219701,2.7585695830357113,6.2106171991613,64.07998165960839,16.018895248998113,48.06108641061027,5.572172318226816,1.3929474129563577,4.179224905270458,39.06566633565724,15.704654955912567,23.361011379744674,3.3970144639701947,1.3656221700793536,2.0313922938908413,16.709630362052813,4.67234792683648,12.037282435216333,10.899074986694862,3.1079180318143007,7.79115695488056,0.8007232740373567,0.8007232740373567,0,5.009832101320595,0.7637066209848221,4.246125480335773
2022,15,18628.44781464992,6824.356190657879,11804.091623992043,408.80824240904593,223.10590013728068,185.70234227176522,1287.9324545108227,186.83430273631643,1101.0981517745063,62.08339066578188,13.19308945033807,48.890301215443806,24.531793543867394,5.872530025840448,18.659263518026947,8.467399505574528,1.1681473670149825,7.299252138559546,15.119873024110227,6.947557055265574,8.172315968844654,2.3561492917813083,0.40229849857416083,1.9538507932071476,82.56655964301872,29.03748907944901,53.52907056356971,7.179700838523367,2.5249990503868704,4.654701788136497,46.43719813610679,13.239290310959552,33.19790782514723,4.038017229226677,1.1512426357356131,2.8867745934910634,36.12936150691194,15.79819876848946,20.33116273842248,3.14168360929669,1.3737564146512573,1.767927194645433,13.191368639945734,6.985183346575727,6.206185293370007,8.558106435160665,3.891931323806233,4.666175111354433,0.7825194527022593,0.3992532421035882,0.38326621059867105,3.8507427520828097,2.6939987806659067,1.156743971416903
2023,15,19115.097313144433,7127.081776183719,11988.015536960715,440.79972344480285,233.82630647089445,206.97341697390843,1201.747108618056,169.48403501446143,1032.2630736035946,62.052969224816145,13.134214467486443,48.9187547573297,19.858610573649322,3.066094885432958,16.792515688216366,10.192881283783494,1.5901414935824865,8.602739790201008,23.004642204320554,10.496803380742678,12.507838823577876,2.3052177737588173,0,2.3052177737588173,91.4188526182268,30.421895482680643,60.996957135546154,7.9494654450632,2.6453822158852733,5.304083229177927,50.93244368867121,13.940796578977473,36.991647109693744,4.428908146840975,1.2122431807806497,3.2166649660603253,40.48640892955558,16.48109890370317,24.005310025852413,3.5205572982222244,1.4331390351046234,2.087418263117601,16.35491732845285,8.564226494435388,7.790690834017462,8.982390454927106,3.50499111362274,5.477399341304367,1.559244680509193,0.786865762932246,0.7723789175769471,5.813282193016551,4.272369617880403,1.5409125751361479
2024,15,19797.061473361504,7624.780925027183,12172.28054833432,449.40061016298625,245.36002831130872,204.0405818516775,1192.4023098393368,170.20480703795428,1022.1975028013825,59.36677261463347,19.42118966490386,39.945582949729605,26.10305192677648,5.077792567403957,21.025259359372523,7.800655801980302,0.7889343237825729,7.011721478197728,15.648739892152328,7.438883220411549,8.209856671740777,1.996906205626072,0.7864748050598709,1.2104314005662011,88.13108590069243,30.109358655680257,58.02172724501217,7.663572687016733,2.618205100493935,5.045367586522797,47.42540552041237,12.964718123325314,34.46068739708705,4.123948306122815,1.1273667933326361,2.9965815127901783,40.70568038028006,17.14464053235494,23.56103984792512,3.539624380893918,1.4908383071612992,2.048786073732619,20.577522657424844,9.677356148780024,10.900166508644821,10.830244330921857,3.8588201991923006,6.971424131729557,1.938462801590482,1.5427469532416684,0.3957158483488135,7.8088155249125055,4.275788996346055,3.53302652856645
2025,15,20332.195755365374,7927.0935844002115,12405.102170965163,403.02117987390204,201.59275714060857,201.42842273329347,1177.4585000976454,161.9746405533137,1015.4838595443316,70.18792348936321,22.2921963942888,47.89572709507442,21.063988679427897,7.400812665230058,13.663176014197841,8.95612278139593,0.7738104800785774,8.182312301317353,17.91034189526763,10.077073294385707,7.833268600881922,6.202910282814944,1.905814037782879,4.2970962450320656,91.41941097119341,38.604913651309595,52.81449731988382,7.949513997495079,3.356949013157356,4.592564984337723,49.80269454779389,18.544909639279044,31.257784908514846,4.3306690911125125,1.6126008381981778,2.7180682529143345,41.61671642339952,20.060004012030547,21.55671241136897,3.6188449063825665,1.7443481749591778,1.8744967314233885,17.856539171921643,9.668472592535155,8.188066579386486,7.765060074654812,3.104215379995692,4.66084469465912,1.9507698668532367,0.7666535982353732,1.1841162686178635,8.140709230413593,5.79760361430409,2.3431056161095034
2026,15,20085.698147650084,7888.666828378973,12197.031319271111,381.0635049149932,200.5227653575642,180.54073955742896,1072.5040972236354,143.94038026673934,928.563716956896,63.39616413813014,23.421499700669365,39.974664437460774,20.304613934909423,7.410442288528565,12.894171646380856,8.934596053259726,1.5709349302649793,7.363661122994747,13.255545559926366,7.828220253669456,5.42732530625691,5.095807607254061,2.7360756982070784,2.359731909046983,84.12035760841809,35.53409326319675,48.586264345221345,7.3148137050798345,3.089921153321457,4.224892551758377,43.78331810292161,17.982019317016473,25.80129878590514,3.807245052427966,1.5636538536536064,2.24359119877436,40.337039505496485,17.55207394618028,22.784965559316202,3.507568652651868,1.5262672996678504,1.9813013529840175,28.77147688218613,15.178398663602616,13.593078218583512,9.33456608454558,5.087467884880971,4.247098199664608,2.7252258496148043,1.5563455581004877,1.1688802915143166,16.71168494802574,8.534585220621157,8.177099727404586
2027,15,19222.900598422628,7554.942476510879,11667.958121911748,322.62125500791274,175.58963661033533,147.0316183975774,1015.2450274914219,151.34210709045865,863.9029204009632,57.91034898458745,17.484079545529035,40.42626943905842,21.818279475551517,5.4606579707108285,16.357621504840687,5.443302265756099,0.38840450904185625,5.054897756714243,11.21481183868974,6.982243945493471,4.23256789319627,5.852066296687101,2.707590483218136,3.144475813468966,85.02943518756143,36.987205514760994,48.04222967280044,7.393863929353168,3.2162787404139994,4.177585188939169,40.7821830865497,14.295785155787147,26.486397930762553,3.5462767901347565,1.2431117526771434,2.3031650374576134,44.24725210101173,22.691420358973843,21.55583174203789,3.8475871392184113,1.973166987736856,1.8744201514815555,27.6638789042258,14.894866343778215,12.769012560447585,11.246337304016622,5.457032182862105,5.789305121154517,1.5685191389981108,1.1765542877946829,0.39196485120342783,14.849022461211067,8.261279873121426,6.5877425880896405
2028,15,17493.25514996218,6812.882082607746,10680.373067354436,278.6882517510746,152.3547946524403,126.3334570986343,995.336291766998,126.16677673667974,869.1695150303183,41.77515030062195,14.461064944815423,27.314085355806526,14.056134761496793,3.545874027557482,10.510260733939312,7.036966791554862,0.38677087726059073,6.6501959142942715,10.92181378652943,5.439759067218698,5.4820547193107325,10.133987772628554,4.676499458889316,5.457488313739239,81.13662794855834,35.61515874250715,45.521469206051194,7.055358952048551,3.096970325435404,3.958388626613147,38.77699086323287,12.924991156451998,25.85199970678087,3.371912248976771,1.1239122744740868,2.2479999745026844,42.35963708532547,22.69016758605515,19.66946949927032,3.68344670307178,1.9730580509613171,1.7103886521104625,22.597555750577246,10.920857086867038,11.676698663710209,8.205600085123818,4.276169626578004,3.929430458545814,0.7685787006065107,0,0.7685787006065107,13.623376964846917,6.644687460289035,6.978689504557883
2029,15,15090.247637158707,5718.010494957813,9372.237142200895,237.40126919760107,128.3265580055056,109.07471119209548,918.0239621732107,104.73404914400314,813.2899130292076,39.71605332028687,11.250476313417662,28.465577006869207,17.293226564249096,3.9437956904177955,13.3494308738313,6.296988666753497,0.3810791828941516,5.915909483859345,7.417146463518414,2.7271784727100994,4.689967990808315,9.305405013479467,5.828945063793812,3.476459949685654,70.85959857129467,30.90782552382966,39.95177304746501,6.161704223590841,2.6876370020721447,3.4740672215186965,37.087745371360434,11.85051853703059,25.237226834329846,3.225021336640038,1.0304798727852686,2.194541463854769,33.77185319993424,19.057306986799073,14.714546213135167,2.9366828869508033,1.6571571292868759,1.2795257576639274,25.345122926247882,13.223995923801223,12.12112700244666,11.247867843294305,4.601375723242788,6.646492120051517,1.5761041102983402,0.38541081597050786,1.1906932943278323,12.521150972655239,8.237209384587928,4.283941588067311
2030,15,12693.052186756002,4733.75609835899,7959.296088397013,174.35573393443318,93.76710578248338,80.58862815194978,820.2191836395715,86.9862062381083,733.2329774014631,34.62519739065416,10.899005678709225,23.726191711944928,10.542122269835902,2.7427411964142396,7.799381073421663,3.127726992324425,0,3.127726992324425,8.93527669035254,4.6700667820454695,4.26520990830707,7.382647302427467,2.72581189023728,4.656835412190187,55.9930020748537,21.879260119085703,34.11374195576799,4.868956702161191,1.9025443581813655,2.9664123439798256,27.588751394545106,9.32753027920123,18.261221115343876,2.399021860395227,0.8110895894957592,1.5879322708994676,28.40425068030859,12.551729839884473,15.852520840424116,2.4699348417659643,1.0914547686856064,1.378480073080358,23.53681852395285,11.772511129001302,11.764307394951548,8.586011212419455,4.641073558138859,3.9449376542805967,1.9859004998662364,0.772907573472746,1.2129929263934907,12.964906811667156,6.358529997389697,6.60637681427746
2031,15,11164.992407728063,4032.683158163681,7132.309249564382,144.95242320733476,79.54224978706323,65.41017342027155,835.8364833726649,88.26891309628539,747.5675702763796,26.29600175786508,2.6674058743357905,23.62859588352929,13.955113006415049,1.173273939651253,12.781839066763796,3.8910611760291083,0,3.8910611760291083,13.163458227027084,5.406583680948828,7.756874546078255,5.905149178881771,1.9673397596082787,3.937809419273493,59.421450093322946,22.176831739416293,37.24461835390665,5.167082616810691,1.9284201512535906,3.2386624655571,33.96159906128477,7.863421589791692,26.09817747149308,2.953182527068241,0.6837757904166688,2.269406736651572,25.459851032038173,14.313410149624602,11.146440882413573,2.2139000897424497,1.2446443608369218,0.969255728905528,18.27975015475514,10.844369466309427,7.435380688445711,8.542064889612131,4.609003394296207,3.9330614953159238,0.38677087726059073,0.38677087726059073,0,9.350914387882415,5.848595194752629,3.5023191931297872
2032,15,9903.093921108544,3483.5209267750947,6419.57299433345,127.39465648857094,64.56920793118032,62.82544855739064,722.7968702797612,76.42189595563876,646.3749743241224,22.667446308162717,1.5711613511458073,21.09628495701691,15.481761158332535,3.4727798396062113,12.008981318726324,4.685148639864281,0,4.685148639864281,3.5574140348965355,1.5874074730907388,1.9700065618057967,6.245122306242993,2.3545222006145647,3.890600105628428,47.66082181584612,15.439101837865504,32.22171997798061,4.144419288334444,1.3425305945970003,2.8018886937374443,27.57189044818944,6.821532752246594,20.750357695942846,2.3975556911469074,0.5931767610649212,1.8043789300819864,20.088931367656677,8.61756908561891,11.471362282037768,1.7468635971875373,0.7493538335320792,0.9975097636554581,14.870313146637363,9.776270678330775,5.094042468306588,4.31569917722538,2.342301553130889,1.9733976240944906,1.5567728828128304,1.1536086502624314,0.4031642325503991,8.997841086599152,6.280360474937454,2.717480611661698
2033,15,9053.264648973569,3140.3792571536546,5912.885391819914,100.57571284432201,55.44072179931861,45.1349910450034,709.9960231648239,73.31207361611735,636.6839495487066,20.926200461146177,3.121167565201136,17.805032895945043,7.369321215976238,2.339390040488339,5.029931175487898,3.912004796224752,0.39892225402016895,3.513082542204583,8.964325473354608,2.688912208862186,6.275413264492421,5.044924700490385,2.7152356946791443,2.3296890058112405,48.284842901715606,17.819881596500302,30.464961305215304,4.1986819914535305,1.5495549214348088,2.6491270700187224,23.267330091162304,7.491063382205851,15.776266708956452,2.0232460948836786,0.6513968158439871,1.3718492790396914,25.017512810553303,10.328818214294449,14.688694596258854,2.1754358965698524,0.8981581055908217,1.2772777909790307,18.73421037228923,12.13604762159633,6.5981627506929,6.27821775702958,4.333203104639571,1.9450146523900087,0.4009919693155939,0,0.4009919693155939,12.055000645944055,7.802844516956758,4.2521561289872976
2034,15,8495.459582134721,2933.5531370096296,5561.906445125091,105.70497397026698,40.55228258392577,65.1526913863412,663.8414705140895,62.44760177484022,601.3938687392492,21.75868783467557,2.315236020497278,19.443451814178292,7.456811754371869,1.1660346108951154,6.290777143476753,3.545739869313728,0.3820739620835554,3.1636659072301723,4.2476562266176305,1.1573326061267997,3.090323620490831,4.308149142535386,2.731390544385688,1.576758598149699,28.673378785832234,7.8431312348361875,20.830247550996045,2.4933372857245417,0.6820114117248859,1.811325873999656,17.993688433411528,5.001885185611866,12.99180324779966,1.5646685594270893,0.43494653787929266,1.1297220215477966,10.679690352420707,2.8412460492243214,7.838444303196385,0.9286687262974527,0.24706487384559317,0.6816038524518595,14.024974489370416,8.977568514442725,5.047405974927691,6.236796836819369,4.704203921572185,1.5325929152471842,2.3262227086123515,1.1624552694483943,1.163767439163957,5.461954943938696,3.110909323422146,2.3510456205165498
2035,15,7967.330231373983,2746.161693183635,5221.168538190348,98.62282377079922,50.809579863291084,47.813243907508124,636.6165357348948,62.34239308065018,574.2741426542447,15.518751925478968,3.133101418590471,12.385650506888496,10.122236304132166,1.1473897065931158,8.974846597539049,2.3318089400986475,0,2.3318089400986475,1.9165759019800568,1.5242433169574399,0.39233258502261686,3.1186087818862216,2.731837904625631,0.38677087726059073,30.85484804588291,10.350611113710997,20.504236932171914,2.683030264859384,0.9000531403226953,1.782977124536688,16.090091533849325,4.971193253922092,11.118898279927233,1.3991383942477673,0.4322776742540949,0.9668607199936724,14.764756512033587,5.379417859788905,9.385338652244682,1.2838918706116162,0.46777546606860043,0.8161164045430158,12.032534996526984,7.317998136860765,4.714536859666219,4.6372866125406835,1.522466413132803,3.114820199407881,1.1674744680394509,0.368649427518969,0.798825040520482,6.227773915946848,5.426882296208992,0.8008916197378556
2036,15,7627.024518448917,2603.3695202963377,5023.6549981525795,86.15954482071704,41.72751485293245,44.432029967784594,622.9712418998096,53.22631467081578,569.7449272289938,23.334151377751034,1.5939101614040443,21.74024121634699,9.28917244229596,1.5687054842365236,7.720466958059436,3.104677714500171,0,3.104677714500171,3.843254677672216,1.9410439671319526,1.9022107105402632,2.345095834191248,1.170087949018818,1.17500788517243,33.11949977875284,12.451905403245425,20.667594375507413,2.8799565025002467,1.0827743828909064,1.7971821196093403,17.095624615166827,4.305450408356311,12.790174206810518,1.4865760534927677,0.3743869920309836,1.1121890614617842,16.02387516358601,8.146454994889114,7.877420168696896,1.393380449007479,0.708387390859923,0.6849930581475562,11.631581668508364,7.3655088376471065,4.2660728308612565,5.3934808758940465,3.0925305829377487,2.3009502929562973,0.7784409645396078,0.38963449614552714,0.38880646839408056,5.4596598280747095,3.883343758563831,1.5763160695108789
2037,15,7437.275337496462,2530.5018943828113,4906.773443113651,83.07967365905446,45.991975032819916,37.08769862623454,637.3640438041393,55.81789840854472,581.5461453955946,20.936204520195417,3.8202417114986438,17.115962808696775,9.491836938894227,1.2014915580279677,8.29034538086626,5.100644233926881,0,5.100644233926881,2.3058439193217657,0,2.3058439193217657,4.314742327157507,1.9694941508294441,2.3452481763280635,33.056430821612835,11.09438883926404,21.962041982348794,2.8744722453576377,0.9647294642838296,1.9097427810738081,19.516022025756353,2.917306852148819,16.598715173607534,1.6970453935440306,0.2536788567085929,1.4433665368354376,13.54040879585648,8.177081987115221,5.3633268087412596,1.177426851813607,0.7110506075752365,0.46637624423837043,7.333473200559641,3.8477406366583358,3.4857325639013044,2.677922881264514,1.5248585625741085,1.1530643186904053,1.565329096818515,0.7837977518478128,0.7815313449707022,3.0902212224766115,1.5390843222364143,1.5511369002401971
2038,15,7139.535677227744,2401.5535673040304,4737.982109923713,85.87180903844072,40.462636783202306,45.40917225523841,541.4970225941705,50.306090788893194,491.19093180527733,19.04588550413041,1.1614523530490113,17.8844331510814,5.034061589327226,0.7839946811054281,4.250066908221798,2.324155907828617,0.39120966233071985,1.9329462454978967,5.041597253062104,1.932252814243196,3.1093444388189075,5.0617149463568225,2.343298114238568,2.718416832118255,29.67376225399181,10.421002501163454,19.252759752828357,2.580327152521027,0.9061741305359525,1.6741530219850744,16.06460732084879,5.014694850164479,11.049912470684308,1.3969223757259814,0.43606042175343296,0.9608619539725486,13.609154933143023,5.406307650998975,8.202847282144047,1.1834047767950453,0.47011370878251957,0.7132910680125258,11.31187005262286,6.196796200587635,5.115073852035224,5.130333113636764,2.327903893444461,2.8024292201923036,0,0,0,6.1815369389860955,3.8688923071431742,2.3126446318429212
